Year,Source,Target,NbOfMention,TargetID,SourceID
2014,UB_Indonesia,MIT,3,1391,1367
2014,UB_Indonesia,Penn,1,1505,1367
2014,UCC_Ireland,Imperial,1,1321,1518
2014,UCC_Ireland,MIT,4,1391,1518
2014,UCC_Ireland,Penn,1,1505,1518
2014,UCC_Ireland,DTU-Denmark,2,1330,1518
2014,UCC_Ireland,SDU-Denmark,2,1475,1518
2014,UChicago,Imperial,1,1321,1500
2014,UChicago,MIT,1,1391,1500
2014,UChicago,Yale,1,1396,1500
2014,UChicago,Pitt,1,1548,1500
2014,UChicago,Cornell,1,1460,1500
2014,UChicago,Evry,1,1413,1500
2014,UChicago,Korea_U_Seoul,1,1377,1500
2014,UChicago,Reading,1,1476,1500
2014,UChicago,UANL_Mty-Mexico,1,1480,1500
2014,UCL,Imperial,3,1321,1336
2014,UCL,Reading,2,1476,1336
2014,UCL,Waterloo,1,1323,1336
2014,UCL,UCLA,38,1384,1336
2014,UCL,DTU-Denmark,2,1330,1336
2014,UCL,Melbourne,1,1394,1336
2014,UCL,Edinburgh,2,1399,1336
2014,UCL,Berlin,2,1438,1336
2014,UCL,MIT,19,1391,1336
2014,UCL,Oxford,2,1446,1336
2014,UCL,Washington,2,1408,1336
2014,UCL,York,2,1526,1336
2014,UCL,Colombia,2,1455,1336
2014,UCL,Lethbridge,1,1419,1336
2014,UCL,SDU-Denmark,1,1475,1336
2014,UCL,SYSU-China,1,1333,1336
2014,UCL,Tianjin,2,1361,1336
2014,UCL,Cornell,2,1460,1336
2014,UCL,Evry,2,1413,1336
2014,UCL,Korea_U_Seoul,2,1377,1336
2014,UCL,UANL_Mty-Mexico,2,1480,1336
2014,UCL,Calgary,1,1444,1336
2014,UCL,UCL_Academy,1,1257,1336
2014,UCLA,UCL,33,1336,1384
2014,UCLA,Imperial,1,1321,1384
2014,UCLA,MIT,1,1391,1384
2014,UCLA,Cornell,1,1460,1384
2014,UCLA,Evry,1,1413,1384
2014,UCLA,Korea_U_Seoul,1,1377,1384
2014,UCLA,UANL_Mty-Mexico,1,1480,1384
2014,UCLA,Calgary,1,1444,1384
2014,UCL_Academy,UCL,19,1336,1257
2014,UCL_Academy,CIDEB-UANL_Mexico,1,1255,1257
2014,UCL_Academy,MIT,1,1391,1257
2014,UCSC,Imperial,1,1321,1560
2014,UCSD_Software,MIT,1,1391,1353
2014,UCSD_Software,Reading,1,1476,1353
2014,UCSD_Software,USTC-Software,1,1376,1353
2014,UCSD_Software,Oxford,1,1446,1353
2014,UCSD_Software,Cornell,1,1460,1353
2014,UCSD_Software,Evry,1,1413,1353
2014,UCSD_Software,Korea_U_Seoul,1,1377,1353
2014,UCSD_Software,UANL_Mty-Mexico,1,1480,1353
2014,UCSD_Software,Berlin,1,1438,1353
2014,UCSD_Software,Manchester,1,1434,1353
2014,UCSD_Software,Tuebingen,2,1483,1353
2014,UCSD_Software,BIT,1,1407,1353
2014,UCSF_UCB,Imperial,1,1321,1346
2014,UCSF_UCB,MIT,9,1391,1346
2014,UCSF_UCB,Cornell,2,1460,1346
2014,UCSF_UCB,Evry,1,1413,1346
2014,UCSF_UCB,Korea_U_Seoul,1,1377,1346
2014,UCSF_UCB,UANL_Mty-Mexico,1,1480,1346
2014,UCSF_UCB,BIT,8,1407,1346
2014,UCSF_UCB,Penn,2,1505,1346
2014,UCSF_UCB,UCL,6,1336,1346
2014,UCSF_UCB,Gifu,1,1332,1346
2014,UCSF_UCB,SCUT,1,1462,1346
2014,UCSF_UCB,UCLA,1,1384,1346
2014,UCSF_UCB,BIT-China,1,1325,1346
2014,UCSF_UCB,ETH_Zurich,1,1541,1346
2014,UCSF_UCB,Nevada,2,1347,1346
2014,UCSF_UCB,Valencia_Biocampus,1,1468,1346
2014,UCSF_UCB,WLC-Milwaukee,1,1406,1346
2014,UCSF_UCB,Reading,1,1476,1346
2014,UCSF_UCB,RHIT,1,1501,1346
2014,UCSF_UCB,UCSC,3,1560,1346
2014,UCSF_UCB,Pitt,1,1548,1346
2014,UCSF_UCB,Virginia,1,1357,1346
2014,UCSF_UCB,York,1,1526,1346
2014,UCSF_UCB,UC_Davis,2,1324,1346
2014,UCSF_UCB,Duke,1,1545,1346
2014,UCSF_UCB,Peking,1,1378,1346
2014,UC_Davis,Penn,1,1505,1324
2014,UC_Davis,UC_Santa_Barbara,2,1386,1324
2014,UC_Davis,Cornell,1,1460,1324
2014,UC_Davis,Evry,1,1413,1324
2014,UC_Davis,Korea_U_Seoul,1,1377,1324
2014,UC_Davis,UANL_Mty-Mexico,1,1480,1324
2014,UESTC-China,MIT,1,1391,1537
2014,UESTC-China,Imperial,1,1321,1537
2014,UESTC-China,SCU-China,2,1375,1537
2014,UESTC-China,Peking,1,1378,1537
2014,UESTC-China,HZAU-China,1,1368,1537
2014,UESTC-China,USTC-China,1,1363,1537
2014,UESTC-China,Fudan,1,1440,1537
2014,UESTC-Software,USTC-Software,25,1376,1535
2014,UESTC-Software,Imperial,1,1321,1535
2014,UESTC-Software,SCU-China,1,1375,1535
2014,UESTC-Software,UESTC-China,2,1537,1535
2014,UESTC-Software,Cornell,1,1460,1535
2014,UESTC-Software,Evry,1,1413,1535
2014,UESTC-Software,Korea_U_Seoul,1,1377,1535
2014,UESTC-Software,UANL_Mty-Mexico,1,1480,1535
2014,UESTC-Software,MIT,2,1391,1535
2014,UESTC-Software,Kyoto,1,1312,1535
2014,UFAM_Brazil,UFMG_Brazil,200,1514,1355
2014,UFAM_Brazil,UMayor-Chile,2,1538,1355
2014,UFAM_Brazil,BIT,1,1407,1355
2014,UFAM_Brazil,Peking,1,1378,1355
2014,UFAM_Brazil,Warwick,1,1442,1355
2014,UFAM_Brazil,Colombia,3,1455,1355
2014,UFAM_Brazil,Hong_Kong_HKU,1,1428,1355
2014,UFAM_Brazil,Hong_Kong_HKUST,1,1379,1355
2014,UFAM_Brazil,Brasil-SP,2,1521,1355
2014,UFAM_Brazil,BIOSINT_Mexico,1,1471,1355
2014,UFAM_Brazil,Cornell,1,1460,1355
2014,UFAM_Brazil,Evry,1,1413,1355
2014,UFAM_Brazil,Korea_U_Seoul,1,1377,1355
2014,UFAM_Brazil,UANL_Mty-Mexico,1,1480,1355
2014,UFMG_Brazil,UFAM_Brazil,19,1355,1514
2014,UFMG_Brazil,Imperial,1,1321,1514
2014,UFMG_Brazil,Michigan,1,1519,1514
2014,UFMG_Brazil,Penn,1,1505,1514
2014,UFMG_Brazil,Freiburg,1,1470,1514
2014,UFMG_Brazil,Tufts,1,1427,1514
2014,UGA-Georgia,Colombia,1,1455,1383
2014,UGA-Georgia,Lethbridge,1,1419,1383
2014,UGA-Georgia,SDU-Denmark,1,1475,1383
2014,UGA-Georgia,SYSU-China,1,1333,1383
2014,UI-Indonesia,Paris_Bettencourt,2,1403,1344
2014,UI-Indonesia,Tokyo-NoKoGen,1,1339,1344
2014,UI-Indonesia,Imperial,1,1321,1344
2014,UI-Indonesia,Aix-Marseille,3,1349,1344
2014,UI-Indonesia,UT-Tokyo,1,1461,1344
2014,UI-Indonesia,Cornell,1,1460,1344
2014,UI-Indonesia,Evry,1,1413,1344
2014,UI-Indonesia,Korea_U_Seoul,1,1377,1344
2014,UI-Indonesia,UANL_Mty-Mexico,1,1480,1344
2014,UI-Indonesia,MIT,8,1391,1344
2014,UiOslo_Norway,Tuebingen,2,1483,1466
2014,UiOslo_Norway,Imperial,1,1321,1466
2014,UiOslo_Norway,Paris_Saclay,1,1372,1466
2014,UiOslo_Norway,ETH_Zurich,1,1541,1466
2014,UiOslo_Norway,MIT,3,1391,1466
2014,UiOslo_Norway,Yale,1,1396,1466
2014,UIUC_Illinois,Paris_Bettencourt,2,1403,1380
2014,UIUC_Illinois,Austin_Texas,1,1416,1380
2014,UIUC_Illinois,Cornell,1,1460,1380
2014,UIUC_Illinois,Uppsala,1,1381,1380
2014,ULB-Brussels,Colombia,2,1455,1318
2014,ULB-Brussels,Lethbridge,2,1419,1318
2014,ULB-Brussels,SDU-Denmark,2,1475,1318
2014,ULB-Brussels,SYSU-China,2,1333,1318
2014,ULB-Brussels,Uppsala,2,1381,1318
2014,UMaryland,Imperial,1,1321,1489
2014,UNIK_Copenhagen,DTU-Denmark,3,1330,1525
2014,UNIK_Copenhagen,Virginia,1,1357,1525
2014,UNIK_Copenhagen,MIT,1,1391,1525
2014,UNIK_Copenhagen,York,1,1526,1525
2014,UNIK_Copenhagen,SDU-Denmark,1,1475,1525
2014,uOttawa,Waterloo,2,1323,1400
2014,uOttawa,Imperial,1,1321,1400
2014,uOttawa,Cornell,1,1460,1400
2014,uOttawa,Evry,1,1413,1400
2014,uOttawa,Korea_U_Seoul,1,1377,1400
2014,uOttawa,UANL_Mty-Mexico,1,1480,1400
2014,uOttawa,Toronto,1,1559,1400
2014,Uppsala,Gothenburg,1,1503,1381
2014,Uppsala,Groningen,1,1365,1381
2014,Uppsala,Linkoping_Sweden,1,1447,1381
2014,Uppsala,Tokyo_Tech,1,1529,1381
2014,Uppsala,UIUC_Illinois,1,1380,1381
2014,Uppsala,ULB-Brussels,1,1318,1381
2014,Uppsala,York,1,1526,1381
2014,Uppsala,Freiburg,2,1470,1381
2014,Uppsala,Heidelberg,1,1362,1381
2014,Uppsala,SDU-Denmark,1,1475,1381
2014,Uppsala,UCL,1,1336,1381
2014,USP-OWLS-PA,Penn,1,1505,1262
2014,USTC-China,UESTC-China,60,1537,1363
2014,USTC-China,Imperial,1,1321,1363
2014,USTC-China,Cornell,1,1460,1363
2014,USTC-China,Evry,1,1413,1363
2014,USTC-China,Korea_U_Seoul,1,1377,1363
2014,USTC-China,UANL_Mty-Mexico,1,1480,1363
2014,USTC-China,Peking,4,1378,1363
2014,USTC-China,MIT,15,1391,1363
2014,USTC-China,Washington,2,1408,1363
2014,USTC-China,Nanjing-China,1,1520,1363
2014,USTC-China,NCTU_Formosa,1,1415,1363
2014,USTC-China,SYSU-China,1,1333,1363
2014,USTC-China,HSAAHNU_Anhui,1,1286,1363
2014,USTC-China,Tianjin,1,1361,1363
2014,USTC-China,Reading,1,1476,1363
2014,USTC-Software,UESTC-Software,15,1535,1376
2014,USTC-Software,Imperial,1,1321,1376
2014,USTC-Software,Cornell,1,1460,1376
2014,USTC-Software,Evry,1,1413,1376
2014,USTC-Software,Korea_U_Seoul,1,1377,1376
2014,USTC-Software,UANL_Mty-Mexico,1,1480,1376
2014,USTC-Software,Toronto,1,1559,1376
2014,USTC-Software,Warsaw,1,1459,1376
2014,USTC-Software,York,1,1526,1376
2014,USTC-Software,MIT,5,1391,1376
2014,USTC-Software,SJTU-Software,1,1479,1376
2014,USTC-Software,SYSU-Software,1,1340,1376
2014,USTC-Software,USTC-China,1,1363,1376
2014,USTC-Software,XMU-China,1,1412,1376
2014,USTC-Software,HFUT_CHINA,1,1451,1376
2014,USTC-Software,Duke,1,1545,1376
2014,USTC-Software,Kyoto,1,1312,1376
2014,USTC-Software,Virginia,1,1357,1376
2014,UST_Beijing,MIT,5,1391,1348
2014,USyd-Australia,Melbourne,1,1394,1388
2014,USyd-Australia,Paris_Bettencourt,2,1403,1388
2014,USyd-Australia,Reading,1,1476,1388
2014,USyd-Australia,ULB-Brussels,1,1318,1388
2014,USyd-Australia,Colombia,2,1455,1388
2014,USyd-Australia,DTU-Denmark,2,1330,1388
2014,USyd-Australia,Lethbridge,2,1419,1388
2014,USyd-Australia,SDU-Denmark,2,1475,1388
2014,USyd-Australia,SYSU-China,2,1333,1388
2014,UT-Dallas,Colombia,3,1455,1487
2014,UT-Dallas,Washington,1,1408,1487
2014,UT-Dallas,York,1,1526,1487
2014,UT-Dallas,Waterloo,1,1323,1487
2014,UT-Dallas,MIT,20,1391,1487
2014,UT-Dallas,Penn,1,1505,1487
2014,UT-Tokyo,Imperial,3,1321,1461
2014,UT-Tokyo,Kent,4,1454,1461
2014,UT-Tokyo,MIT,7,1391,1461
2014,UT-Tokyo,Nagahama,4,1342,1461
2014,UT-Tokyo,Kyoto,4,1312,1461
2014,UT-Tokyo,Cornell,1,1460,1461
2014,UT-Tokyo,Evry,1,1413,1461
2014,UT-Tokyo,Korea_U_Seoul,1,1377,1461
2014,UT-Tokyo,UANL_Mty-Mexico,1,1480,1461
2014,UT-Tokyo,Penn,1,1505,1461
2014,Utah_State,Auckland_New_Zealand,1,1530,1418
2014,Utah_State,CSWProteens,1,1251,1418
2014,Utah_State,DTU-Denmark,1,1330,1418
2014,Utah_State,Linkoping_Sweden,1,1447,1418
2014,Utah_State,SDU-Denmark,1,1475,1418
2014,Utah_State,Toulouse,1,1364,1418
2014,Utah_State,UCL,1,1336,1418
2014,Utah_State,UCLA,1,1384,1418
2014,Utah_State,Washington,3,1408,1418
2014,Utah_State,Yale,1,1396,1418
2014,Utah_State,Imperial,1,1321,1418
2014,Utah_State,Tokyo_Tech,1,1529,1418
2014,Utah_State,York,3,1526,1418
2014,Valencia_Biocampus,Berlin,1,1438,1468
2014,Valencia_Biocampus,Heidelberg,1,1362,1468
2014,Valencia_Biocampus,MIT,1,1391,1468
2014,Valencia_UPV,Imperial,1,1321,1554
2014,Valencia_UPV,Cambridge-JIC,1,1484,1554
2014,Valencia_UPV,NRP-UEA-Norwich,12,1467,1554
2014,Valencia_UPV,Paris_Bettencourt,1,1403,1554
2014,Valencia_UPV,Sheffield,1,1498,1554
2014,Valencia_UPV,MIT,10,1391,1554
2014,Valencia_UPV,Penn,1,1505,1554
2014,Valencia_UPV,Northwestern,2,1417,1554
2014,Valencia_UPV,York,1,1526,1554
2014,Valencia_UPV,Cornell,1,1460,1554
2014,Valencia_UPV,Evry,1,1413,1554
2014,Valencia_UPV,Korea_U_Seoul,1,1377,1554
2014,Valencia_UPV,UANL_Mty-Mexico,1,1480,1554
2014,Valencia_UPV,Valencia_Biocampus,1,1468,1554
2014,Valencia_UPV,Aalto-Helsinki,1,1443,1554
2014,Valencia_UPV,Melbourne,1,1394,1554
2014,Vanderbilt,Ravenwood_Raptors,2,1304,1322
2014,Vanderbilt,Vanderbilt_MF,4,1345,1322
2014,Vanderbilt,Vanderbilt_Software,24,1449,1322
2014,Vanderbilt,Imperial,1,1321,1322
2014,Vanderbilt,Cornell,1,1460,1322
2014,Vanderbilt,Evry,1,1413,1322
2014,Vanderbilt,Korea_U_Seoul,1,1377,1322
2014,Vanderbilt,UANL_Mty-Mexico,1,1480,1322
2014,Vanderbilt_MF,Vanderbilt,18,1322,1345
2014,Vanderbilt_Software,Vanderbilt,24,1322,1449
2014,Vanderbilt_Software,Imperial,1,1321,1449
2014,Vanderbilt_Software,Cornell,1,1460,1449
2014,Vanderbilt_Software,Evry,1,1413,1449
2014,Vanderbilt_Software,Korea_U_Seoul,1,1377,1449
2014,Vanderbilt_Software,UANL_Mty-Mexico,1,1480,1449
2014,Virginia,Yale,1,1396,1357
2014,Virginia,Aachen,1,1319,1357
2014,Virginia,Aalto-Helsinki,1,1443,1357
2014,Virginia,Brasil-SP,1,1521,1357
2014,Virginia,Braunschweig,1,1390,1357
2014,Virginia,Calgary,1,1444,1357
2014,Virginia,Caltech,1,1369,1357
2014,Virginia,Cambridge-JIC,1,1484,1357
2014,Virginia,Duke,1,1545,1357
2014,Virginia,ETH_Zurich,1,1541,1357
2014,Virginia,Evry,2,1413,1357
2014,Virginia,Groningen,1,1365,1357
2014,Virginia,Hannover,1,1478,1357
2014,Virginia,HZAU-China,1,1368,1357
2014,Virginia,LMU-Munich,1,1351,1357
2014,Virginia,NU_Kazakhstan,1,1335,1357
2014,Virginia,Paris_Saclay,1,1372,1357
2014,Virginia,Pitt,1,1548,1357
2014,Virginia,Reading,2,1476,1357
2014,Virginia,Rutgers,1,1556,1357
2014,Virginia,Tec-Monterrey,1,1366,1357
2014,Virginia,Toulouse,1,1364,1357
2014,Virginia,UNIK_Copenhagen,1,1525,1357
2014,Virginia,Valencia_Biocampus,1,1468,1357
2014,Virginia,Warwick,1,1442,1357
2014,Virginia,Washington,1,1408,1357
2014,Virginia,WashU_StLouis,1,1385,1357
2014,Virginia,Waterloo,1,1323,1357
2014,Virginia,WHU-China,1,1334,1357
2014,Virginia,Uppsala,1,1381,1357
2014,Virginia,Cornell,1,1460,1357
2014,Virginia,Korea_U_Seoul,1,1377,1357
2014,Virginia,UANL_Mty-Mexico,1,1480,1357
2014,Virginia,MIT,2,1391,1357
2014,Virtus-Parva_Mexico,ITESM-CEM,1,1313,1488
2014,Virtus-Parva_Mexico,Tec-Monterrey,1,1366,1488
2014,Wageningen_UR,TU_Delft-Leiden,4,1316,1493
2014,Wageningen_UR,Imperial,4,1321,1493
2014,Wageningen_UR,Cornell,1,1460,1493
2014,Wageningen_UR,Evry,1,1413,1493
2014,Wageningen_UR,Korea_U_Seoul,1,1377,1493
2014,Wageningen_UR,UANL_Mty-Mexico,1,1480,1493
2014,Wageningen_UR,DTU-Denmark,1,1330,1493
2014,Wageningen_UR,SDU-Denmark,1,1475,1493
2014,Wageningen_UR,MIT,2,1391,1493
2014,Wageningen_UR,Groningen,4,1365,1493
2014,Wageningen_UR,TU_Eindhoven,1,1492,1493
2014,Wageningen_UR,Washington,1,1408,1493
2014,Wageningen_UR,Reading,1,1476,1493
2014,Wageningen_UR,XMU-China,3,1412,1493
2014,WalthamHS_BioHawks,MIT,2,1391,1259
2014,Warsaw,ETH_Zurich,1,1541,1459
2014,Warsaw,Groningen,1,1365,1459
2014,Warsaw,Imperial,2,1321,1459
2014,Warsaw,Paris_Bettencourt,1,1403,1459
2014,Warsaw,Paris_Saclay,1,1372,1459
2014,Warsaw,Toulouse,1,1364,1459
2014,Warsaw,Valencia_Biocampus,1,1468,1459
2014,Warsaw,Warwick,1,1442,1459
2014,Warsaw,Oxford,1,1446,1459
2014,Warsaw,Berlin,1,1438,1459
2014,Warwick,Caltech,1,1369,1442
2014,Warwick,Jefferson_VA_SciCOS,1,1274,1442
2014,Warwick,Virginia,1,1357,1442
2014,Warwick,Washington,1,1408,1442
2014,Warwick,Edinburgh,2,1399,1442
2014,Warwick,Manchester,1,1434,1442
2014,Warwick,MIT,1,1391,1442
2014,Warwick,York,2,1526,1442
2014,Warwick,ETH_Zurich,1,1541,1442
2014,Washington,Imperial,2,1321,1408
2014,Washington,MIT,1,1391,1408
2014,Washington,Cornell,1,1460,1408
2014,Washington,Evry,1,1413,1408
2014,Washington,Korea_U_Seoul,1,1377,1408
2014,Washington,UANL_Mty-Mexico,1,1480,1408
2014,Washington,Colombia,1,1455,1408
2014,Washington,DTU-Denmark,1,1330,1408
2014,Washington,Lethbridge,1,1419,1408
2014,Washington,SDU-Denmark,1,1475,1408
2014,Washington,SYSU-China,1,1333,1408
2014,WashU_StLouis,Penn,3,1505,1385
2014,WashU_StLouis,Penn_State,3,1506,1385
2014,WashU_StLouis,Washington,5,1408,1385
2014,WashU_StLouis,WLC-Milwaukee,3,1406,1385
2014,WashU_StLouis,Virginia,1,1357,1385
2014,WashU_StLouis,Oxford,1,1446,1385
2014,Waterloo,British_Columbia,1,1450,1323
2014,Waterloo,Imperial,1,1321,1323
2014,Waterloo,Virginia,3,1357,1323
2014,Waterloo,uOttawa,1,1400,1323
2014,Waterloo,Freiburg,2,1470,1323
2014,Waterloo,Cornell,1,1460,1323
2014,Waterloo,Evry,1,1413,1323
2014,Waterloo,Korea_U_Seoul,1,1377,1323
2014,Waterloo,UANL_Mty-Mexico,1,1480,1323
2014,Waterloo,MIT,1,1391,1323
2014,Waterloo,Penn,1,1505,1323
2014,WHHS_Cincinnati_OH,Edinburgh,1,1399,1258
2014,WHU-China,Imperial,2,1321,1334
2014,WHU-China,HUST-Innovators,2,1551,1334
2014,WHU-China,BIT,2,1407,1334
2014,WHU-China,HUST-China,2,1393,1334
2014,WHU-China,HZAU-China,1,1368,1334
2014,WHU-China,Jilin_China,1,1432,1334
2014,WHU-China,NUDT_CHINA,1,1532,1334
2014,WHU-China,OUC-China,1,1439,1334
2014,WHU-China,SCAU-China,1,1373,1334
2014,WHU-China,SCUT,2,1462,1334
2014,WHU-China,Virginia,1,1357,1334
2014,WHU-China,WHU-Pharm,2,1561,1334
2014,WHU-China,XMU-China,1,1412,1334
2014,WHU-China,AHUT_China,1,1341,1334
2014,WHU-China,BNU-China,1,1405,1334
2014,WHU-China,CAU_China,1,1421,1334
2014,WHU-China,LZU-China,1,1523,1334
2014,WHU-China,MIT,1,1391,1334
2014,WHU-China,NJU-QIBEBT,1,1402,1334
2014,WHU-China,Peking,1,1378,1334
2014,WHU-China,Cornell,1,1460,1334
2014,WHU-China,Evry,1,1413,1334
2014,WHU-China,Korea_U_Seoul,1,1377,1334
2014,WHU-China,UANL_Mty-Mexico,1,1480,1334
2014,WHU-Pharm,Colombia,1,1455,1561
2014,WHU-Pharm,DTU-Denmark,1,1330,1561
2014,WHU-Pharm,Lethbridge,1,1419,1561
2014,WHU-Pharm,SDU-Denmark,1,1475,1561
2014,WHU-Pharm,SYSU-China,1,1333,1561
2014,WHU-Pharm,Imperial,1,1321,1561
2014,WHU-Pharm,Cornell,1,1460,1561
2014,WHU-Pharm,Evry,1,1413,1561
2014,WHU-Pharm,Korea_U_Seoul,1,1377,1561
2014,WHU-Pharm,UANL_Mty-Mexico,1,1480,1561
2014,William_and_Mary,Imperial,1,1321,1409
2014,William_and_Mary,Cornell,1,1460,1409
2014,William_and_Mary,Evry,1,1413,1409
2014,William_and_Mary,Korea_U_Seoul,1,1377,1409
2014,William_and_Mary,UANL_Mty-Mexico,1,1480,1409
2014,William_and_Mary,Berlin,1,1438,1409
2014,William_and_Mary,MIT,2,1391,1409
2014,WLC-Milwaukee,Colombia,1,1455,1406
2014,WLC-Milwaukee,DTU-Denmark,1,1330,1406
2014,WLC-Milwaukee,Lethbridge,1,1419,1406
2014,WLC-Milwaukee,SDU-Denmark,1,1475,1406
2014,WLC-Milwaukee,SYSU-China,1,1333,1406
2014,WLC-Milwaukee,Berlin,1,1438,1406
2014,WLC-Milwaukee,Oxford,1,1446,1406
2014,WLC-Milwaukee,UCL,1,1336,1406
2014,WLC-Milwaukee,UCLA,1,1384,1406
2014,WLC-Milwaukee,CSU_Fort_Collins,1,1495,1406
2014,WLC-Milwaukee,Harrisburg_NBT,1,1528,1406
2014,WLC-Milwaukee,Missouri_Miners,1,1370,1406
2014,WLC-Milwaukee,RHIT,1,1501,1406
2014,WLC-Milwaukee,UC_Davis,1,1324,1406
2014,WLC-Milwaukee,Valencia_Biocampus,1,1468,1406
2014,WLC-Milwaukee,Warwick,1,1442,1406
2014,WLC-Milwaukee,William_and_Mary,1,1409,1406
2014,WPI-Worcester,MIT,5,1391,1423
2014,WPI-Worcester,Edinburgh,2,1399,1423
2014,WPI-Worcester,BostonU,1,1401,1423
2014,WPI-Worcester,Reading,1,1476,1423
2014,XMU-China,Imperial,2,1321,1412
2014,XMU-China,Heidelberg,4,1362,1412
2014,XMU-China,Paris_Bettencourt,5,1403,1412
2014,XMU-China,Tokyo_Tech,3,1529,1412
2014,XMU-China,MIT,1,1391,1412
2014,XMU-China,USTC-China,1,1363,1412
2014,XMU-China,Goettingen,1,1430,1412
2014,XMU-China,Tianjin,1,1361,1412
2014,XMU-China,Berlin,1,1438,1412
2014,XMU-China,BIT,1,1407,1412
2014,XMU-China,Cornell,1,1460,1412
2014,XMU-China,Evry,1,1413,1412
2014,XMU-China,Korea_U_Seoul,1,1377,1412
2014,XMU-China,UANL_Mty-Mexico,1,1480,1412
2014,Yale,Cornell,1,1460,1396
2014,Yale,Utah_State,3,1418,1396
2014,Yale,Imperial,1,1321,1396
2014,Yale,BIT,1,1407,1396
2014,Yale,MIT,1,1391,1396
2014,Yale,Oxford,1,1446,1396
2014,Yale,Pitt,1,1548,1396
2014,Yale,York,2,1526,1396
2014,Yale,Virginia,1,1357,1396
2014,York,Imperial,6,1321,1526
2014,York,Brasil-SP,1,1521,1526
2014,York,Michigan,2,1519,1526
2014,York,Oxford,3,1446,1526
2014,York,Kent,1,1454,1526
2014,York,Sheffield,1,1498,1526
2014,York,Lethbridge,2,1419,1526
2014,Zamorano,Colombia,2,1455,1411
2014,Zamorano,Imperial,1,1321,1411
2014,Zamorano,Washington,2,1408,1411
2014,Zamorano,Arizona_State,1,1502,1411
2014,Zamorano,Cornell,1,1460,1411
2014,Zamorano,York,1,1526,1411
2014,Zamorano,Toronto,1,1559,1411
2014,Zamorano,Rutgers,1,1556,1411
2014,Zamorano,MIT,1,1391,1411
2014,ZJU-China,NCTU_Formosa,1,1415,1433
2014,ZJU-China,Peking,3,1378,1433
2014,ZJU-China,Fudan,2,1440,1433
2014,ZJU-China,MIT,3,1391,1433
2014,ZJU-China,Penn,1,1505,1433
2014,ZJU-China,SJTU-BioX-Shanghai,1,1453,1433
2015,Aachen,Edinburgh,5,1615,1585
2015,Aachen,UiOslo_Norway,3,1619,1585
2015,Aachen,Amsterdam,4,1844,1585
2015,Aachen,Bielefeld-CeBiTec,3,1758,1585
2015,Aachen,Heidelberg,6,1614,1585
2015,Aachen,Marburg,2,1650,1585
2015,Aachen,Slovenia_HS,3,1669,1585
2015,Aachen,TecCEM,2,1636,1585
2015,Aachen,TU_Darmstadt,5,1602,1585
2015,Aachen,ATOMS-Turkiye,1,1639,1585
2015,Aachen,Cornell,1,1595,1585
2015,Aachen,Tec-Monterrey,1,1734,1585
2015,Aachen,Berlin,2,1617,1585
2015,Aachen,Paris_Saclay,3,1707,1585
2015,Aachen,Paris_Bettencourt,1,1678,1585
2015,Aachen,METU_Turkey,1,1606,1585
2015,Aachen,OUC-China,1,1679,1585
2015,Aachen,Stony_Brook,1,1810,1585
2015,Aachen,MIT,2,1705,1585
2015,Aalto-Helsinki,Aachen,3,1585,1655
2015,Aalto-Helsinki,Chalmers-Gothenburg,2,1603,1655
2015,Aalto-Helsinki,DTU-Denmark,1,1716,1655
2015,Aalto-Helsinki,Dundee,4,1590,1655
2015,Aalto-Helsinki,Edinburgh,5,1615,1655
2015,Aalto-Helsinki,IIT_Kharagpur,1,1862,1655
2015,Aalto-Helsinki,Kent,1,1739,1655
2015,Aalto-Helsinki,Korea_U_Seoul,1,1754,1655
2015,Aalto-Helsinki,Leicester,1,1715,1655
2015,Aalto-Helsinki,Linkoping_Sweden,1,1704,1655
2015,Aalto-Helsinki,Nankai,1,1628,1655
2015,Aalto-Helsinki,NEFU_China,1,1666,1655
2015,Aalto-Helsinki,SDU-Denmark,2,1638,1655
2015,Aalto-Helsinki,Stockholm,8,1766,1655
2015,Aalto-Helsinki,Tec-Monterrey,1,1734,1655
2015,Aalto-Helsinki,UiOslo_Norway,1,1619,1655
2015,Aalto-Helsinki,UI_Indonesia,1,1697,1655
2015,Aalto-Helsinki,UNIK_Copenhagen,1,1825,1655
2015,Aalto-Helsinki,Uppsala,5,1688,1655
2015,Aalto-Helsinki,York,1,1807,1655
2015,Aalto-Helsinki,Pasteur_Paris,2,1622,1655
2015,Aalto-Helsinki,Slovenia_HS,3,1669,1655
2015,Aalto-Helsinki,Duke,1,1835,1655
2015,Aalto-Helsinki,Birkbeck,1,1846,1655
2015,Aalto-Helsinki,Brasil-USP,1,1819,1655
2015,Aalto-Helsinki,CGU_Taiwan,1,1728,1655
2015,Aalto-Helsinki,ETH_Zurich,1,1847,1655
2015,Aalto-Helsinki,HokkaidoU_Japan,1,1714,1655
2015,Aalto-Helsinki,MIT,3,1705,1655
2015,Aalto-Helsinki,NCTU_Formosa,1,1694,1655
2015,Aalto-Helsinki,TU_Delft,1,1583,1655
2015,Aalto-Helsinki,UB_Indonesia,1,1823,1655
2015,Aalto-Helsinki,UFSCar-Brasil,1,1620,1655
2015,AHUT_China,Peking,1,1689,1751
2015,AHUT_China,ATOMS-Turkiye,1,1639,1751
2015,AHUT_China,Cornell,1,1595,1751
