TeamID	num_editors	num_edits	num_edits_per_editor	num_sections	deadline_exponent	inequality_effort	num_advisors	num_instructors	num_primary_PIs	num_secondary_PIs	num_student_leaders	num_student_members	num_unspecified	num_students_tot	num_supervisors_tot	num_total_registered	prop_students_editing	collab_strength_in	collab_strength_in_norm	collab_strength_out	collab_strength_out_norm	collab_singleton	collab_strength_tot	collab_strength_tot_norm	collab_degree_in	collab_degree_in_norm	collab_degree_out	collab_degree_out_norm	collab_degree_tot	collab_degree_tot_norm	collab_eigen_centrality	collab_between_centrality	collab_between_centrality_norm	collab_clustering	collab_clustering_norm	collab_clustering_weighted	collab_clustering_weighted_norm	collab_coreness	collab_coreness_norm	collab_authority	collab_authority_norm	collab_burt	collab_burt_norm	collaboration.score	overlap.score.10	overlap.score.20	overlap.score.5	communities_bipartite	gini_sections	ineq_entropy_sections	ineq_part_ratio_sections	gini_editors	dol_generalist	dol_correlation_activities	num_biobricks	prop_team_participated_before	num_team_participated_before	prop_team_participated_previous_year	num_team_participated_previous_year	nb_participations	past_medal_best_all_years	past_medal_year_before	past_nb_awards_best_all_years	past_nb_awards_year_before	past_performance_best_all_years	past_performance_year_before	has_gold_year_before	Region	Country	Track	Division	Team	Year	medal	medal_numeric	finalist	nb.awards	nb.awards.signif	winner	performance
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	1	0	NA	0	NA	0	NA	0	NA	1	0	0	NA	NA	NA	NA	0	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Italy	Foundational Research	Collegiate	Bologna	2007	gold	3	NA	NA	NA	NA	3
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	1	0	NA	0	NA	0	NA	0	NA	1	0	0	NA	NA	NA	NA	0	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	North America	Usa	Energy	Collegiate	Missouri_Miners	2007	bronze	1	NA	NA	NA	NA	1
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	1	0	NA	0	NA	0	NA	0	NA	1	0	0	NA	NA	NA	NA	0	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	Latin America	Colombia	Environment	Collegiate	Colombia_Israel	2007	bronze	1	NA	NA	NA	NA	1
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	1	0	NA	0	NA	0	NA	0	NA	1	0	0	NA	NA	NA	NA	0	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	2	-Inf	NA	-Inf	NA	-Inf	NA	NA	North America	Usa	Information Processing	Collegiate	UCSF	2007	gold	3	NA	NA	NA	NA	3
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	1	0	NA	0	NA	0	NA	0	NA	1	0	0	NA	NA	NA	NA	0	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	North America	Usa	Foundational Research	Collegiate	Wisconsin	2007	bronze	1	NA	NA	NA	NA	1
76	7	376	53.7142857142857	52	0.613830275194129	5.36122543029747	0	3	1	0	0	11	0	11	4	15	0.545454545454545	13	1.44028776978417	1	0.110791366906475	0	14	0.775539568345324	9	3.53571428571429	1	0.392857142857143	10	1.96428571428571	8.4692118185468e-06	0.00947368421052632	0.00947368421052632	0	0	0	0	4	0.666666666666667	0.000975713832502752	0.428238461612837	0.1	0.122448979591837	0.418367346938776	1	0	1	6	0.23552036199095	0.0187438467443426	0.822143832498862	0.588235294117647	0.233516483516483	0.451995624012156	19	0	0	0	0	4	3	3	-Inf	NA	3	3	1	North America	Netherlands		Collegiate	Princeton	2008	none	0	0	0	0	0	0
77	8	671	83.875	38	1.01762626522864	6.15450202090017	0	0	1	0	0	9	1	9	1	10	0.777777777777778	4	0.443165467625899	5	0.553956834532374	0	9	0.498561151079137	1	0.392857142857143	4	1.57142857142857	5	0.982142857142857	3.1643749803029e-05	0.0178947368421053	0.0179824561403509	0.333333333333333	1.26282144060894	0.291666666666667	0.919435771127635	4	0.666666666666667	0.000731684954917427	0.0254802009954529	0.329829314333382	0.518516693512165	0.305263157894737	0	0	2	5	0.255898366606171	0.0253434854552603	0.750223015165031	0.504310344827586	0.190789473684211	0.200857890031927	24	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Netherlands		Collegiate	Groningen	2008	gold	3	0	0	0	0	3
78	3	280	93.3333333333333	31	2.09073671511166	5.64180017354035	0	1	1	0	0	5	0	5	2	7	0.6	3	0.332374100719424	14	1.55107913669065	0	17	0.941726618705036	2	0.785714285714286	4	1.57142857142857	6	1.17857142857143	7.28772700049615e-07	0.00855263157894737	0.0136842105263158	0.333333333333333	1.26282144060894	0.235294117647059	0.741729697716411	4	0.666666666666667	0.000981394737978784	0.0921809470735998	0.426396604938272	0.44643865389293	0.56989247311828	2	1	2	2	0.169202678027998	0.0317049273332627	0.897157457681252	0.30188679245283	0.56989247311828	0.645320197044335	8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	China		Collegiate	Beijing_Normal	2008	none	0	0	0	0	0	0
79	13	4344	334.153846153846	115	0.78024065174129	7.24966529738049	2	2	1	0	0	11	1	11	5	16	0.818181818181818	8	0.886330935251799	5	0.553956834532374	0	13	0.720143884892086	4	1.57142857142857	3	1.17857142857143	7	1.375	1.62441253580369e-05	0.00543609022556391	0.0087719298245614	0.4	1.51538572873073	0.269230769230769	0.848709942579355	6	1	0.00030675530530572	0.245607865254739	0.242293522569595	0.239319103654931	0.353741496598639	2	1	3	5	0.356443399921661	0.00824424239281991	0.600219218122031	0.669438669438669	0.148494983277592	0.6078711989337	27	0	0	0	0	1	3	3	-Inf	NA	3	3	1	Europe	Italy		Collegiate	Bologna	2008	bronze	1	0	1	1	0	4
80	3	190	63.3333333333333	26	1.2657475360285	3.11916231251976	0	0	1	0	0	4	0	4	1	5	0.5	0	0	2	0.22158273381295	0	2	0.110791366906475	0	0	1	0.392857142857143	1	0.196428571428571	0	0	0	NA	NA	NA	NA	1	0.166666666666667	0	0	1	1	0.564102564102564	0	0	0	3	0.204545454545455	0.0375560624542066	0.865831842576029	0.227272727272727	0.564102564102564	0.288537549407115	9	0	0	0	0	1	2	2	-Inf	NA	2	2	0	North America	United States		Collegiate	Bay_Area_RSI	2008	none	0	0	0	0	0	0
81	3	1218	406	116	NA	10.4631208911839	1	1	1	0	0	2	1	2	3	5	0.5	0	0	7	0.775539568345324	0	7	0.387769784172662	0	0	3	1.17857142857143	3	0.589285714285714	0	0	0	0	0	0	0	3	0.5	7.04283503829718e-18	0	0.333333333333333	0.428571428571429	0.639455782312925	2	2	2	2	0.175787106446777	0.00850660275696827	0.883228840125392	0.426501035196687	0.46264367816092	0.59908466819222	25	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Italy		Collegiate	UNIPV-Pavia	2008	silver	2	0	0	0	0	2
82	8	408	51	85	0.883988678227244	6.90972460045888	0	2	1	0	0	8	2	8	3	11	0.625	3	0.332374100719424	0	0	1	3	0.166187050359712	2	0.785714285714286	0	0	2	0.392857142857143	4.53891817452735e-07	0	0	1	3.78846432182683	2	6.30470243058949	2	0.333333333333333	2.42394873910108e-05	0.0639968306267115	0.888888888888889	1.22208381391772	0.36734693877551	0	0	0	4	0.261998132586368	0.0113554276940064	0.718371040723982	0.636904761904762	0.185294117647059	0.500205636473382	38	0	0	0	0	1	3	3	-Inf	NA	3	3	1	Asia	China		Collegiate	USTC	2008	silver	2	0	0	0	0	2
84	11	6060	550.909090909091	973	0.872349503383149	5.67581054797063	0	3	1	0	0	9	2	9	4	13	0.888888888888889	12	1.3294964028777	30	3.32374100719424	0	42	2.32661870503597	5	1.96428571428571	11	4.32142857142857	16	3.14285714285714	8.37912891875363e-06	0.0790229741019215	0.0611111111111111	0.121212121212121	0.45920779658507	0.141269841269841	0.44533215581148	6	1	0.000249545786952369	0.121142132584447	0.154638798141603	0.161558178252771	0.505668934240363	2	1	3	6	0.253169134542572	0.00100489956300155	0.698040155161441	0.648454993282579	0.132766514061478	0.373052999011513	11	0	0	0	0	2	1	1	-Inf	NA	1	1	0	Asia	Japan		Collegiate	Chiba	2008	silver	2	0	0	0	0	2
85	2	119	59.5	23	1.17041309167563	9.54136924893133	0	1	1	0	0	4	1	4	2	6	0.25	4	0.443165467625899	0	0	1	4	0.22158273381295	2	0.785714285714286	0	0	2	0.392857142857143	8.35250696162147e-06	0	0	0	0	0	0	2	0.333333333333333	0.00160327004532849	0.148550422377103	0.5	0.625	0.521739130434783	1	1	1	2	0.0398550724637682	0.0432674536524607	0.963210702341137	0.458333333333333	0.521739130434783	1	7	0	0	0	0	1	3	3	-Inf	NA	3	3	1	Asia	Australia		Collegiate	Melbourne	2008	bronze	1	0	0	0	0	1
86	5	100	20	21	NA	5.13579843705026	0	1	1	0	0	6	0	6	2	8	0.833333333333333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	NA	NA	0.266666666666667	1	0	1	4	0.217687074829932	0.0453002995114686	0.691358024691358	0.557142857142857	0.266666666666667	0.765802449343894	34	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	India		Collegiate	IIT_Madras	2008	silver	2	0	2	2	0	4
88	3	338	112.666666666667	30	NA	4.75312715652845	2	3	0	0	0	4	0	4	5	9	0.5	0	0	1	0.110791366906475	0	1	0.0553956834532374	0	0	1	0.392857142857143	1	0.196428571428571	0	0	0	NA	NA	NA	NA	1	0.166666666666667	0	0	1	1	0.511111111111111	2	0	2	3	0.184057971014493	0.0326853234278137	0.881666666666667	0.318840579710145	0.511111111111111	0.41256157635468	7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	China		Collegiate	CPU-NanJing	2008	bronze	1	0	0	0	0	1
89	5	412	82.4	34	1.2451406241505	4.89916271494776	0	2	1	0	0	9	0	9	3	12	0.444444444444444	0	0	2	0.22158273381295	0	2	0.110791366906475	0	0	1	0.392857142857143	1	0.196428571428571	0	0	0	NA	NA	NA	NA	1	0.166666666666667	0	0	1	1	0.367647058823529	1	1	1	4	0.217647058823529	0.0286098834246933	0.816993464052287	0.584	0.294117647058824	0.717189142466932	6	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States		Collegiate	Utah_State	2008	bronze	1	0	0	0	0	1
90	12	1224	102	348	1.51462454915435	3.41011078978056	0	4	1	0	0	14	1	14	5	19	0.785714285714286	34	3.76690647482014	11	1.21870503597122	0	45	2.49280575539568	10	3.92857142857143	3	1.17857142857143	13	2.55357142857143	0.00564838552586993	0.0119010025062657	0.0126023391812865	0.333333333333333	1.26282144060894	0.37962962962963	1.19672592432486	6	1	0.00993464988659541	0.475789011140226	0.16693191600455	0.304743843897166	0.263265306122449	0	0	1	8	0.204342957001157	0.00281944791181385	0.75414263385756	0.535153461812991	0.111829501915709	0.241705271106462	15	0	0	0	0	3	3	3	-Inf	NA	3	3	1	Europe	United Kingdom		Collegiate	Cambridge	2008	bronze	1	0	0	0	0	1
91	8	556	69.5	93	1.23520540622489	3.81397705492444	0	3	1	0	0	15	0	15	4	19	0.266666666666667	0	0	1	0.110791366906475	0	1	0.0553956834532374	0	0	1	0.392857142857143	1	0.196428571428571	0	0	0	NA	NA	NA	NA	1	0.166666666666667	0	0	1	1	0.489795918367347	0	0	2	7	0.262654078153685	0.0104624995806859	0.785881252921926	0.323170731707317	0.220430107526882	0.0890626175068039	134	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States		Collegiate	Davidson-Missouri_Western	2008	gold	3	0	0	0	0	3
92	11	692	62.9090909090909	49	1.01146156051177	4.61477996675277	1	2	1	0	0	10	0	10	4	14	0.9	1	0.110791366906475	9	0.997122302158273	0	10	0.553956834532374	1	0.392857142857143	2	0.785714285714286	3	0.589285714285714	8.33318790729709e-06	0.0915350877192982	0	0.666666666666667	2.52564288121788	0.9	2.83711609376527	3	0.5	6.85263965542688e-05	0.0867305105774559	0.386904696089528	0.811198021858195	0.364795918367347	1	0	3	5	0.377622377622378	0.0191889203972316	0.663476201291327	0.34965034965035	0.26530612244898	0.139006732013831	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Switzerland		Collegiate	EPF-Lausanne	2008	bronze	1	0	0	0	0	1
93	10	355	35.5	70	1.48537180025856	4.24589126132104	2	1	1	0	0	21	1	21	4	26	0.380952380952381	1	0.110791366906475	1	0.110791366906475	0	2	0.110791366906475	1	0.392857142857143	1	0.392857142857143	2	0.392857142857143	0	0.000760651629072682	0	0	0	0	0	2	0.333333333333333	0.000424844887692511	0.117703293756973	0.5	0.5	0.25765306122449	0	0	1	5	0.333957845433255	0.0135095767887075	0.618106312292359	0.483606557377049	0.174285714285714	0.303300031268822	18	0	0	0	0	1	2	2	-Inf	NA	2	2	0	North America	Canada		Collegiate	Waterloo	2008	bronze	1	0	0	0	0	1
94	9	496	55.1111111111111	42	1.33790670599362	5.10210681442688	4	2	1	0	0	10	0	10	7	17	0.6	0	0	8	0.886330935251799	0	8	0.443165467625899	0	0	6	2.35714285714286	6	1.17857142857143	0	0	0	0.2	0.757692864365365	0.25	0.788087803823687	4	0.666666666666667	1.40856700765944e-17	0	0.209194524707191	0.205486715719346	0.447619047619048	0	0	4	4	0.310536980749747	0.0227677227703012	0.735597735597736	0.442080378250591	0.248677248677249	0.222487850289684	32	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Hong Kong		Collegiate	iHKU	2008	bronze	1	0	0	0	0	1
98	9	1121	124.555555555556	305	1.77647891876379	5.95331978989831	1	7	1	0	0	9	0	9	9	18	1	40	4.43165467625899	32	3.54532374100719	0	72	3.98848920863309	10	3.92857142857143	4	1.57142857142857	14	2.75	0.340647822348464	0.020109022556391	0.148713450292398	0.257575757575758	0.975816567743273	0.446047008547009	1.40609682947175	6	1	0.0107094597232913	0.526557354057784	0.151137904598703	0.441556407590936	0.425170068027211	0	0	0	4	0.186784363177806	0.00321924909490073	0.776773402788417	0.706552706552706	0.14207650273224	0.627188751761158	25	0	0	0	0	3	3	3	-Inf	NA	3	3	1	North America	United States		Collegiate	Harvard	2008	gold	3	1	2	2	0	4
100	5	355	71	30	1.4280250166453	7.48341488735109	0	2	1	0	0	7	0	7	3	10	0.571428571428571	0	0	3	0.332374100719424	0	3	0.166187050359712	0	0	2	0.785714285714286	2	0.392857142857143	0	0	0	0	0	0	0	2	0.333333333333333	0	0	0.5	0.555555555555556	0.483333333333333	2	0	2	3	0.249425287356322	0.032293761112795	0.824509803921569	0.393103448275862	0.386666666666667	0.380254316678298	10	0	0	0	0	1	-Inf	NA	-Inf	NA	-Inf	NA	NA	North America	United States		Collegiate	PennState	2008	silver	2	0	0	0	0	2
101	9	423	47	56	0.352472047861308	3.2873160186007	9	2	1	0	0	13	0	13	12	25	0.615384615384615	3	0.332374100719424	1	0.110791366906475	0	4	0.22158273381295	1	0.392857142857143	1	0.392857142857143	2	0.392857142857143	1.96698327592163e-05	0.00273391812865497	0.000526315789473684	0	0	0	0	2	0.333333333333333	6.699425248636e-06	0.000856088409067506	0.5	0.625	0.525510204081633	0	0	1	6	0.259090909090909	0.0173562631563859	0.812298603651987	0.424242424242424	0.218253968253968	0.305397833896048	18	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States		Collegiate	Minnesota	2008	silver	2	0	1	0	0	2
102	12	560	46.6666666666667	41	0.73428092014029	6.07010823257401	0	0	1	0	0	11	2	11	1	12	0.818181818181818	0	0	3	0.332374100719424	0	3	0.166187050359712	0	0	1	0.392857142857143	1	0.196428571428571	0	0	0	NA	NA	NA	NA	1	0.166666666666667	0	0	1	1	0.273170731707317	1	0	4	5	0.394163763066202	0.0226794023696792	0.629529258255546	0.544642857142857	0.227642276422764	0.370032216157268	53	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	Canada		Collegiate	Alberta_NINT	2008	silver	2	0	0	0	0	2
103	9	4136	459.555555555556	209	1.0599387508315	3.34573585483726	0	1	1	0	0	9	0	9	2	11	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	NA	NA	0.804988662131519	6	5	7	5	0.30395671146062	0.00464276946586783	0.777788236800217	0.230778633418897	0.483253588516746	0.228907027094408	21	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Poland		Collegiate	Warsaw	2008	bronze	1	0	0	0	0	1
104	9	1169	129.888888888889	200	0.574005177757706	5.01723352082708	7	2	1	0	0	6	0	6	10	16	0.833333333333333	0	0	12	1.3294964028777	0	12	0.664748201438849	0	0	4	1.57142857142857	4	0.785714285714286	0	0	0	0.833333333333333	3.15705360152235	1.27777777777778	4.0280043306544	4	0.666666666666667	0	0	0.367976515845908	0.524311163382107	0.384353741496599	1	1	1	6	0.211521739130435	0.00491208704427388	0.817193784277879	0.676328502415459	0.166111111111111	0.65848222402801	10	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	United Kingdom		Collegiate	Newcastle_University	2008	gold	3	0	0	0	0	3
105	7	1049	149.857142857143	299	0.821109403910865	2.98746076000896	0	1	1	0	0	8	0	8	2	10	0.875	0	0	5	0.553956834532374	0	5	0.276978417266187	0	0	2	0.785714285714286	2	0.392857142857143	0	0	0	0	0	0	0	2	0.333333333333333	0	0	0.5	0.68	0.612244897959184	1	1	4	6	0.247296230881966	0.00327068450981375	0.769211347154083	0.31139646869984	0.212613473483039	0.093585695509565	48	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	France		Collegiate	ESBS-Strasbourg	2008	bronze	1	0	0	0	0	1
106	14	512	36.5714285714286	77	0.988354087907815	6.1656098964877	2	15	1	0	0	9	1	9	18	27	0.666666666666667	10	1.10791366906475	1	0.110791366906475	0	11	0.609352517985612	5	1.96428571428571	1	0.392857142857143	6	1.17857142857143	1.58014488837719e-05	0.000596491228070175	0.000701754385964912	0	0	0	0	4	0.666666666666667	0.0259528724755792	0.160098471470835	0.166666666666667	0.190082644628099	0.379591836734694	1	0	1	11	0.250724482129441	0.0126232770749039	0.776093294460641	0.65112160566706	0.112244897959184	0.275714232661052	63	0	0	0	0	3	3	3	-Inf	NA	3	3	1	North America	United States		Collegiate	UCSF	2008	bronze	1	0	2	1	0	4
107	5	571	114.2	24	1.35721221817326	6.15027912151785	0	0	1	0	0	3	1	3	1	4	1	7	0.775539568345324	15	1.66187050359712	0	22	1.21870503597122	1	0.392857142857143	3	1.17857142857143	4	0.785714285714286	4.58962764381779e-05	0.017719298245614	0.017719298245614	0	0	0	0	3	0.5	1.56319922468033e-05	0.000366895032457564	0.375	0.830578512396694	0.358333333333333	1	1	3	4	0.311046511627907	0.0392979354796548	0.706804281345566	0.446511627906977	0.358333333333333	0.598459468363969	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	Canada		Collegiate	Calgary_Ethics	2008	bronze	1	0	0	0	0	1
108	6	777	129.5	58	0.178544024331229	6.96436535847374	0	2	1	0	0	22	0	22	3	25	0.272727272727273	12	1.3294964028777	3	0.332374100719424	0	15	0.830935251798561	3	1.17857142857143	3	1.17857142857143	6	1.17857142857143	2.38074643408969e-05	0.00445029239766082	0.0149122807017544	0.3	1.13653929654805	0.213333333333333	0.672501592596213	4	0.666666666666667	0.0005472017690455	0.141453285159586	0.324159497103872	0.495432179479761	0.302040816326531	1	1	1	4	0.23743248857499	0.0167015586627207	0.756534153305513	0.632530120481928	0.238505747126437	0.715108640914881	32	0	0	0	0	1	3	3	-Inf	NA	3	3	1	Asia	China		Collegiate	Tsinghua	2008	bronze	1	0	0	0	0	1
109	8	574	71.75	51	0.705931238928591	3.86258391504545	2	4	1	0	0	7	0	7	7	14	1	2	0.22158273381295	0	0	1	2	0.110791366906475	1	0.392857142857143	0	0	1	0.196428571428571	0	0	0	NA	NA	NA	NA	1	0.166666666666667	0.0246323323804513	0.00687041863922888	1	1	0.298469387755102	2	0	3	8	0.287691547207118	0.0188757328309216	0.744414655942806	0.435924369747899	0.291666666666667	0.29263574571947	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States		Collegiate	University_of_Washington	2008	bronze	1	0	1	0	0	1
110	11	1113	101.181818181818	102	0.799884814326088	6.69670909172883	0	1	1	0	0	14	2	14	2	16	0.642857142857143	2	0.22158273381295	4	0.443165467625899	0	6	0.332374100719424	2	0.785714285714286	1	0.392857142857143	3	0.589285714285714	0	0.0107894736842105	0.0068421052631579	0.333333333333333	1.26282144060894	0.416666666666667	1.31347967303948	2	0.333333333333333	0.0123182884218193	0.0263309041262654	0.374631017859797	0.530170940397861	0.231292517006803	0	0	1	3	0.273055028462998	0.00942460387054904	0.648868362772106	0.700293255131965	0.138146167557932	0.516331442348124	23	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States		Collegiate	Johns_Hopkins	2008	bronze	1	0	0	0	0	1
111	6	1131	188.5	103	0.66380260327289	6.07248728922716	0	2	1	0	0	3	1	3	3	6	1	0	0	103	11.4115107913669	0	103	5.70575539568345	0	0	7	2.75	7	1.375	0	0	0	0.0952380952380952	0.360806125888269	0.0355987055016181	0.112219622550946	4	0.666666666666667	0	0	0.173106623155679	0.631084687689408	0.545918367346939	3	0	3	4	0.230597599951758	0.0095009232006582	0.819740046171848	0.485507246376812	0.260517799352751	0.290697826412358	NA	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States		Collegiate	UC_Berkeley_Tools	2008	gold	3	0	1	1	0	4
112	9	1419	157.666666666667	600	0.834891694766408	4.69501096722518	0	3	1	0	0	7	0	7	4	13	0.714285714285714	88	9.74964028776978	1	0.110791366906475	0	89	4.93021582733813	6	2.35714285714286	1	0.392857142857143	7	1.375	0.000354557953260281	0.0160238095238095	0.0142105263157895	0.0952380952380952	0.360806125888269	0.00936329588014981	0.0295163971469546	4	0.666666666666667	1	0.267104399428267	0.153583750629882	0.829914762043853	0.380102040816327	0	0	1	8	0.141567656765677	0.00164073308011141	0.756659097789888	0.503536067892503	0.130925925925926	0.154787889216383	237	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	North America	United States		Collegiate	UC_Berkeley	2008	gold	3	1	1	1	0	4
113	8	518	64.75	146	0.973292561117822	4.03213453289603	1	0	1	0	0	13	1	13	2	15	0.461538461538462	1	0.110791366906475	6	0.664748201438849	0	7	0.387769784172662	1	0.392857142857143	3	1.17857142857143	4	0.785714285714286	2.49642983956234e-18	0.00182748538011696	0.00087719298245614	0.166666666666667	0.631410720304471	0.238095238095238	0.750559813165416	4	0.666666666666667	4.56087146314115e-05	0.0981035343551688	0.268041847725592	0.405330794627219	0.425170068027211	1	0	3	5	0.272429964210786	0.00661491874991974	0.680567830313743	0.477477477477477	0.190068493150685	0.288794344993553	22	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Hong Kong		Collegiate	HKUSTers	2008	bronze	1	0	0	0	0	1
115	13	2206	169.692307692308	252	0.755403057532075	6.68285751196926	1	4	1	0	0	6	2	6	6	12	1	2	0.22158273381295	25	2.76978417266187	0	27	1.49568345323741	2	0.785714285714286	9	3.53571428571429	11	2.16071428571429	0.000440347025590331	0.0364285714285714	0.0431578947368421	0.333333333333333	1.26282144060894	0.488888888888889	1.54114948303299	6	1	0.000700389143740005	0.126714631588584	0.174794701940097	0.299346434469549	0.369614512471655	1	0	1	7	0.280784602043509	0.00385873547239422	0.721371591371591	0.618308057737986	0.128510378510379	0.288261644496571	38	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Europe	Netherlands		Collegiate	TUDelft	2008	gold	3	0	1	1	0	4
116	3	343	114.333333333333	147	0.96614172699038	8.27014311924748	0	1	1	0	0	16	0	16	2	18	0.1875	2	0.22158273381295	1	0.110791366906475	0	3	0.166187050359712	2	0.785714285714286	1	0.392857142857143	3	0.589285714285714	8.05144093452636e-06	0.00426900584795322	0	0.333333333333333	1.26282144060894	0.333333333333333	1.05078373843158	3	0.5	0.000644077886888001	0.190741100318169	0.364096159297052	0.343073251147469	0.693877551020408	1	1	1	2	0.0996639619703304	0.00675212489312035	0.91890089369081	0.538152610441767	0.376417233560091	0.687913521573013	69	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Taiwan		Collegiate	NYMU-Taipei	2008	silver	2	1	1	1	0	4
117	9	1795	199.444444444444	339	1.02062060632541	7.95694600034686	1	1	1	0	0	6	1	6	3	9	1	1	0.110791366906475	6	0.664748201438849	0	7	0.387769784172662	1	0.392857142857143	4	1.57142857142857	5	0.982142857142857	0.000439778538213669	0.0268817878028404	0.0231578947368421	0.1	0.378846432182683	0.107142857142857	0.337751915924437	4	0.666666666666667	0.000656027233772752	0.0684247781871537	0.208540635817282	0.277522264026306	0.636734693877551	2	2	2	4	0.227816311887108	0.00290141005692398	0.828379093865819	0.68993993993994	0.194034742707309	0.526654080522952	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	Singapore		Collegiate	NTU-Singapore	2008	silver	2	0	0	0	0	2
118	11	859	78.0909090909091	164	0.914607652427059	6.0194754133484	1	2	1	0	0	7	1	7	4	11	1	21	2.32661870503597	12	1.3294964028777	0	33	1.82805755395683	9	3.53571428571429	6	2.35714285714286	15	2.94642857142857	0.0197181996059924	0.0771637426900585	0.159239766081871	0.287878787878788	1.09061851688954	0.247835497835498	0.78126453279491	6	1	0.00372148622845871	0.194847922777548	0.157581364580133	0.218033983274183	0.313775510204082	0	0	2	6	0.245887691435054	0.00594605634153391	0.748852488524885	0.555320648343904	0.143015521064302	0.195985388066925	29	0	0	0	0	2	3	3	-Inf	NA	3	3	1	Europe	United Kingdom		Collegiate	Edinburgh	2008	gold	3	0	0	0	0	3
119	10	508	50.8	32	1.01196990644245	5.68266539149054	0	1	1	0	0	14	0	14	2	16	0.714285714285714	0	0	20	2.2158273381295	0	20	1.10791366906475	0	0	8	3.14285714285714	8	1.57142857142857	0	0	0	0.321428571428571	1.21772067487291	0.307142857142857	0.968222158983387	6	1	0	0	0.183639299305722	0.280591145988905	0.35546875	1	0	2	4	0.276442307692308	0.0300172250523358	0.781816465256798	0.484615384615385	0.284375	0.346130872704419	11	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Latin America	Mexico		Collegiate	LCG-UNAM-Mexico	2008	bronze	1	0	0	0	0	1
120	5	326	65.2	28	NA	3.55608825407463	0	1	1	0	0	14	0	14	2	16	0.357142857142857	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	NA	NA	0.523809523809524	1	1	1	4	0.219155844155844	0.0347732749745894	0.843205574912892	0.409090909090909	0.314285714285714	0.374904951209883	22	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	Asia	China		Collegiate	Peking_University	2008	none	0	0	0	0	0	0
