TeamID,Team,Region,Country,Track,Division,Size,Status,Year,Section,Medal,Finalist,Winner
875,Trieste,Europe,Italy,Food & Energy,Collegiate,15,Accepted,2012,IGEM,gold,0,0
1808,TrinityCollegeDublin,Europe,Ireland,Health & Medicine,Collegiate,10,Accepted,2015,Undergrad,gold,0,0
13,Tsinghua,Asia,China,Information Processing,Collegiate,13,Accepted,2007,IGEM,gold,0,0
108,Tsinghua,Asia,China,,Collegiate,25,Accepted,2008,IGEM,bronze,0,0
189,Tsinghua,Asia,China,Health/Medicine,Collegiate,24,Accepted,2009,IGEM,gold,0,0
341,Tsinghua,Asia,China,New Application,Collegiate,19,Accepted,2010,IGEM,gold,0,0
533,Tsinghua,Asia,China,Information Processing,Collegiate,14,Accepted,2011,IGEM,silver,0,0
766,Tsinghua,Asia,China,Information Processing,Collegiate,23,Accepted,2012,IGEM,gold,0,0
1024,Tsinghua,Asia,China,Health & Medicine,Collegiate,22,Accepted,2013,Undergrad,gold,0,0
1328,Tsinghua,Asia,China,Health & Medicine,Collegiate,17,Accepted,2014,Undergrad,silver,0,0
1797,Tsinghua,Asia,China,Hardware,Collegiate,14,Accepted,2015,Undergrad,gold,0,0
2247,Tsinghua,Asia,China,Food & Nutrition,Collegiate,13,Accepted,2017,Undergrad,gold,0,0
1923,Tsinghua,Asia,China,New Application,Collegiate,16,Accepted,2016,Undergrad,gold,0,0
2558,Tsinghua,Asia,China,Information Processing,Collegiate,20,Accepted,2018,Undergrad,gold,0,0
574,Tsinghua-A,Asia,China,Foundational Advance,Collegiate,15,Accepted,2011,IGEM,bronze,0,0
740,Tsinghua-A,Asia,China,Foundational Advance,Collegiate,23,Accepted,2012,IGEM,silver,0,0
1116,Tsinghua-A,Asia,China,Information Processing,Collegiate,16,Accepted,2013,Undergrad,gold,0,0
1311,Tsinghua-A,Asia,China,Foundational Advance,Collegiate,21,Accepted,2014,Undergrad,bronze,0,0
1700,Tsinghua-A,Asia,China,Health & Medicine,Collegiate,12,Accepted,2015,Undergrad,bronze,0,0
1918,Tsinghua-A,Asia,China,Information Processing,Collegiate,17,Accepted,2016,Undergrad,none,0,0
2250,Tsinghua-A,Asia,China,Information Processing,Collegiate,15,Accepted,2017,Undergrad,silver,0,0
2583,Tsinghua-A,Asia,China,Diagnostics,Collegiate,20,Accepted,2018,Undergrad,gold,0,0
837,Tsinghua-D,Asia,China,Foundational Advance,Collegiate,12,Accepted,2012,IGEM,silver,0,0
1025,Tsinghua-E,Asia,China,Manufacturing,Collegiate,17,Accepted,2013,Undergrad,silver,0,0
556,TU-Delft,Europe,Netherlands,New Application,Collegiate,15,Accepted,2011,IGEM,none,0,0
775,TU-Delft,Europe,Netherlands,Information Processing,Collegiate,18,Accepted,2012,IGEM,gold,0,0
1022,TU-Delft,Europe,Netherlands,Health & Medicine,Collegiate,9,Accepted,2013,Overgrad,gold,0,0
881,TU-Eindhoven,Europe,Netherlands,New Application,Collegiate,14,Accepted,2012,IGEM,silver,0,0
1123,TU-Eindhoven,Europe,Netherlands,New Application,Collegiate,9,Accepted,2013,Undergrad,gold,0,0
2065,TU-Eindhoven,Europe,Netherlands,New Application,Collegiate,12,Accepted,2016,Undergrad,gold,0,0
2356,TU-Eindhoven,Europe,Netherlands,New Application,Collegiate,10,Accepted,2017,Undergrad,gold,0,0
2812,TU-Eindhoven,Europe,Netherlands,New Application,Collegiate,18,Accepted,2018,Overgrad,gold,0,0
1159,TU-Munich,Europe,Germany,Environment,Collegiate,18,Accepted,2013,Undergrad,gold,1,0
115,TUDelft,Europe,Netherlands,,Collegiate,12,Accepted,2008,IGEM,gold,0,0
175,TUDelft,Europe,Netherlands,Information Processing,Collegiate,10,Accepted,2009,IGEM,gold,0,0
2306,TUDelft,Europe,Netherlands,New Application,Collegiate,27,Accepted,2017,Overgrad,gold,1,0
2643,TUDelft,Europe,Netherlands,New Application,Collegiate,22,Accepted,2018,Overgrad,gold,1,0
950,Tuebingen,Europe,Germany,Environment,Collegiate,17,Accepted,2012,IGEM,bronze,0,0
1029,Tuebingen,Europe,Germany,Environment,Collegiate,26,Accepted,2013,Undergrad,silver,0,0
1483,Tuebingen,Europe,Germany,Health & Medicine,Collegiate,27,Accepted,2014,Overgrad,bronze,0,0
1680,Tuebingen,Europe,Germany,Foundational Advance,Collegiate,22,Accepted,2015,Overgrad,gold,0,0
1882,Tuebingen,Europe,Germany,Therapeutics,Collegiate,24,Accepted,2016,Overgrad,bronze,0,0
2372,Tuebingen,Europe,Germany,Therapeutics,Collegiate,15,Accepted,2017,Overgrad,bronze,0,0
2689,Tuebingen,Europe,Germany,Foundational Advance,Collegiate,24,Accepted,2018,Overgrad,silver,0,0
1186,Tufts,North America,United States,New Application,Collegiate,11,Accepted,2013,Undergrad,blocked,0,0
1427,Tufts,North America,United States,Health & Medicine,Collegiate,13,Accepted,2014,Undergrad,gold,0,0
1818,Tufts,North America,United States,Health & Medicine,Collegiate,18,Accepted,2015,Undergrad,bronze,0,0
2087,Tufts,North America,United States,Therapeutics,Collegiate,14,Accepted,2016,Undergrad,bronze,0,0
2875,Tufts,North America,United States,Diagnostics,Collegiate,6,Accepted,2018,Undergrad,bronze,0,0
54,Turkey,Europe,Turkey,Environment,Collegiate,11,Accepted,2007,IGEM,bronze,0,0
473,Turkey,Europe,,,Collegiate,6,Accepted,2006,IGEM,blocked,0,0
2267,TUST_China,Asia,China,Manufacturing,Collegiate,18,Accepted,2017,Undergrad,gold,0,0
2685,TUST_China,Asia,China,Environment,Collegiate,19,Accepted,2018,Undergrad,silver,0,0
808,TU_Darmstadt,Europe,Germany,Environment,Collegiate,30,Accepted,2012,IGEM,gold,0,0
1055,TU_Darmstadt,Europe,Germany,Food & Energy,Collegiate,18,Accepted,2013,Overgrad,silver,0,0
1497,TU_Darmstadt,Europe,Germany,Energy,Collegiate,24,Accepted,2014,Overgrad,gold,1,0
1602,TU_Darmstadt,Europe,Germany,Hardware,Collegiate,45,Accepted,2015,Overgrad,gold,0,0
1976,TU_Darmstadt,Europe,Germany,Foundational Advance,Collegiate,34,Accepted,2016,Overgrad,silver,0,0
2380,TU_Darmstadt,Europe,Germany,Manufacturing,Collegiate,33,Accepted,2017,Overgrad,silver,0,0
2770,TU_Darmstadt,Europe,Germany,Manufacturing,Collegiate,31,Accepted,2018,Overgrad,silver,0,0
398,TU_Delft,Europe,Netherlands,Environment,Collegiate,16,Accepted,2010,IGEM,gold,1,0
1583,TU_Delft,Europe,Netherlands,Hardware,Collegiate,15,Accepted,2015,Overgrad,gold,1,1
1890,TU_Delft,Europe,Netherlands,New Application,Collegiate,16,Accepted,2016,Overgrad,gold,0,0
1316,TU_Delft-Leiden,Europe,Netherlands,Microfluidics,Collegiate,20,Accepted,2014,Overgrad,gold,0,0
1781,TU_Dresden,Europe,Germany,Health & Medicine,Collegiate,14,Accepted,2015,Overgrad,bronze,0,0
2273,TU_Dresden,Europe,Germany,Foundational Advance,Collegiate,18,Accepted,2017,Overgrad,gold,0,0
1492,TU_Eindhoven,Europe,Netherlands,New Application,Collegiate,18,Accepted,2014,Undergrad,gold,0,0
1761,TU_Eindhoven,Europe,Netherlands,New Application,Collegiate,13,Accepted,2015,Undergrad,gold,0,0
494,TU_Munich,Europe,Germany,Foundational Advance,Collegiate,11,Accepted,2010,IGEM,gold,0,0
568,TU_Munich,Europe,Germany,Manufacturing,Collegiate,22,Accepted,2011,IGEM,gold,0,0
801,TU_Munich,Europe,Germany,Food & Energy,Collegiate,25,Accepted,2012,IGEM,gold,0,0
688,Tyngsboro_MA_Tigers,North America,United States,,High_school,12,Accepted,2012,IGEM,blocked,0,0
229,TzuChiU_Formosa,Asia,Taiwan,Food/Energy,Collegiate,59,Accepted,2009,IGEM,bronze,0,0
419,TzuChiU_Formosa,Asia,Taiwan,Food & Energy,Collegiate,29,Accepted,2010,IGEM,silver,0,0
571,TzuChiU_Formosa,Asia,Taiwan,Manufacturing,Collegiate,25,Accepted,2011,IGEM,bronze,0,0
1222,TzuChiU_Formosa,Asia,Taiwan,Environment,Collegiate,11,Accepted,2013,Undergrad,silver,0,0
248,UAB-Barcelona,Europe,Spain,Environment,Collegiate,11,Accepted,2009,IGEM,none,0,0
1832,UAI-Chile,Latin America,Chile,Environment,Collegiate,15,Accepted,2015,Overgrad,none,0,0
2389,UAlberta,North America,Canada,Foundational Advance,Collegiate,13,Accepted,2017,Undergrad,gold,0,0
2779,UAlberta,North America,Canada,Food & Nutrition,Collegiate,18,Accepted,2018,Undergrad,gold,0,0
1741,UAM_Poznan,Europe,Poland,Manufacturing,Collegiate,11,Accepted,2015,Undergrad,silver,0,0
2014,UAM_Poznan,Europe,Poland,Manufacturing,Collegiate,10,Accepted,2016,Undergrad,gold,0,0
566,UANL_Mty-Mexico,Latin America,Mexico,Information Processing,Collegiate,19,Accepted,2011,IGEM,silver,0,0
888,UANL_Mty-Mexico,Latin America,Mexico,Environment,Collegiate,26,Accepted,2012,IGEM,none,0,0
1140,UANL_Mty-Mexico,Latin America,Mexico,Information Processing,Collegiate,36,Accepted,2013,Overgrad,none,0,0
1480,UANL_Mty-Mexico,Latin America,Mexico,Information Processing,Collegiate,27,Accepted,2014,Overgrad,silver,0,0
2029,UBonn_HBRS,Europe,Germany,Manufacturing,Collegiate,18,Accepted,2016,Undergrad,silver,0,0
1367,UB_Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,18,Accepted,2014,Undergrad,bronze,0,0
1823,UB_Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,19,Accepted,2015,Undergrad,gold,0,0
857,UC-Merced,North America,United States,Food & Energy,Collegiate,14,Accepted,2012,IGEM,none,0,0
1564,UC-Santa_Cruz-BioE,North America,United States,Energy,Collegiate,11,Accepted,2014,Undergrad,none,0,0
2150,UCAS,Asia,China,Environment,Collegiate,26,Accepted,2016,Undergrad,silver,0,0
2287,UCAS,Asia,China,Food & Nutrition,Collegiate,21,Accepted,2017,Undergrad,gold,0,0
2598,UCAS-China,Asia,China,Open,Collegiate,20,Accepted,2018,Undergrad,gold,0,0
1518,UCC_Ireland,Europe,Ireland,Entrepreneurship,Collegiate,12,Accepted,2014,Undergrad,blocked,0,0
2002,UCC_Ireland,Europe,Ireland,Therapeutics,Collegiate,14,Accepted,2016,Undergrad,gold,0,0
2344,UCC_Ireland,Europe,Ireland,Food & Nutrition,Collegiate,10,Accepted,2017,Undergrad,silver,0,0
268,UChicago,North America,United States,Environment,Collegiate,8,Accepted,2009,IGEM,none,0,0
1193,UChicago,North America,United States,Environment,Collegiate,19,Accepted,2013,Undergrad,none,0,0
1500,UChicago,North America,United States,Manufacturing,Collegiate,11,Accepted,2014,Undergrad,bronze,0,0
1745,UChicago,North America,United States,New Application,Collegiate,14,Accepted,2015,Undergrad,silver,0,0
2176,UChicago,North America,United States,New Application,Collegiate,12,Accepted,2016,Undergrad,bronze,0,0
2428,UChicago,North America,United States,New Application,Collegiate,5,Accepted,2017,Undergrad,bronze,0,0
2780,UChicago,North America,United States,New Application,Collegiate,8,Accepted,2018,Undergrad,silver,0,0
1730,UChile-OpenBio,Latin America,Chile,Environment,Collegiate,14,Accepted,2015,Overgrad,none,0,0
2289,UChile_Biotec,Latin America,Chile,Environment,Collegiate,22,Accepted,2017,Overgrad,none,0,0
2723,UChile_Biotec,Latin America,Chile,Environment,Collegiate,16,Accepted,2018,Undergrad,bronze,0,0
2425,UChile_OpenBio-CeBiB,Latin America,Chile,Environment,Collegiate,16,Accepted,2017,Undergrad,none,0,0
1018,UCL,Europe,United Kingdom,Health & Medicine,Collegiate,15,Accepted,2013,Undergrad,gold,0,0
1336,UCL,Europe,United Kingdom,Environment,Collegiate,32,Accepted,2014,Overgrad,gold,0,0
1598,UCL,Europe,United Kingdom,Health & Medicine,Collegiate,22,Accepted,2015,Overgrad,gold,0,0
1954,UCL,Europe,United Kingdom,Therapeutics,Collegiate,24,Accepted,2016,Undergrad,gold,0,0
2332,UCL,Europe,United States,Foundational Advance,Collegiate,19,Accepted,2017,Undergrad,gold,0,0
2842,UCL,Europe,United Kingdom,Manufacturing,Collegiate,21,Accepted,2018,Undergrad,silver,0,0
1176,UCLA,North America,United States,Foundational Advance,Collegiate,13,Accepted,2013,Undergrad,bronze,0,0
1384,UCLA,North America,United States,Manufacturing,Collegiate,13,Accepted,2014,Undergrad,bronze,0,0
1763,UCLA,North America,United States,Manufacturing,Collegiate,17,Accepted,2015,Undergrad,gold,0,0
2068,UCLA,North America,United States,Therapeutics,Collegiate,13,Accepted,2016,Undergrad,gold,0,0
943,UCLondon,Europe,United Kingdom,,Collegiate,16,Accepted,2012,IGEM,blocked,0,0
2093,UCLouvain,Europe,Belgium,Manufacturing,Collegiate,14,Accepted,2016,Overgrad,bronze,0,0
2341,UCLouvain,Europe,Belgium,New Application,Collegiate,14,Accepted,2017,Overgrad,bronze,0,0
2654,UCLouvain,Europe,United States,Therapeutics,Collegiate,14,Accepted,2018,Overgrad,bronze,0,0
981,UCL_Academy,Europe,United Kingdom,Environment(P),High_school,17,Accepted,2013,IGEM,blocked,0,0
1257,UCL_Academy,Europe,United States,Environment(P),High_school,14,Accepted,2014,IGEM,blocked,0,0
1203,UCL_E,Europe,United Kingdom,Entrepreneurship,Collegiate,14,Accepted,2013,Overgrad,blocked,0,0
239,UCL_London,Europe,United States,Foundational Advance,Collegiate,8,Accepted,2009,IGEM,silver,0,0
301,UCL_London,Europe,United Kingdom,Manufacturing,Collegiate,15,Accepted,2010,IGEM,gold,0,0
676,UCL_London,Europe,United Kingdom,Manufacturing,Collegiate,16,Accepted,2011,IGEM,bronze,0,0
1135,UCL_PG,Europe,United Kingdom,Foundational Advance,Collegiate,13,Accepted,2013,Overgrad,silver,0,0
919,UConn,North America,United States,Health & Medicine,Collegiate,10,Accepted,2012,IGEM,none,0,0
1953,UConn,North America,United States,Environment,Collegiate,12,Accepted,2016,Undergrad,bronze,0,0
2386,UConn,North America,United States,Energy,Collegiate,23,Accepted,2017,Overgrad,bronze,0,0
2706,UConn,North America,United States,Manufacturing,Collegiate,8,Accepted,2018,Undergrad,bronze,0,0
2455,UCopenhagen,Europe,Denmark,Foundational Advance,Collegiate,18,Accepted,2017,Overgrad,bronze,0,0
2871,UCopenhagen,Europe,Denmark,New Application,Collegiate,19,Accepted,2018,Overgrad,gold,0,0
1560,UCSC,North America,United States,Energy,Collegiate,21,Accepted,2014,Overgrad,bronze,0,0
1775,UCSC,North America,United States,Energy,Collegiate,28,Accepted,2015,Overgrad,none,0,0
2071,UCSC,North America,United States,Food & Nutrition,Collegiate,23,Accepted,2016,Overgrad,silver,0,0
2223,UCSC,North America,United States,Manufacturing,Collegiate,18,Accepted,2017,Undergrad,bronze,0,0
2628,UCSC,North America,United States,Manufacturing,Collegiate,19,Accepted,2018,Undergrad,none,0,0
1353,UCSD_Software,North America,United States,Software,Collegiate,16,Accepted,2014,Undergrad,gold,0,0
66,UCSF,North America,Usa,Information Processing,Collegiate,14,Accepted,2007,IGEM,gold,0,0
106,UCSF,North America,United States,,Collegiate,26,Accepted,2008,IGEM,bronze,0,0
209,UCSF,North America,United States,Health/Medicine,Collegiate,20,Accepted,2009,IGEM,silver,0,0
321,UCSF,North America,United States,Health & Medicine,Collegiate,15,Accepted,2010,IGEM,gold,0,0
461,UCSF,North America,,,Collegiate,5,Accepted,2006,IGEM,blocked,0,0
484,UCSF,North America,,,Collegiate,2,Accepted,2005,IGEM,blocked,0,0
644,UCSF,North America,United States,Health & Medicine,Collegiate,12,Accepted,2011,IGEM,gold,0,0
726,UCSF,North America,United States,Foundational Advance,Collegiate,16,Accepted,2012,IGEM,gold,0,0
1062,UCSF,North America,United States,Foundational Advance,Collegiate,18,Accepted,2013,Undergrad,gold,0,0
1829,UCSF,North America,United States,Information Processing,Collegiate,14,Accepted,2015,Undergrad,gold,0,0
1346,UCSF_UCB,North America,United States,Information Processing,Collegiate,17,Accepted,2014,Undergrad,gold,0,0
112,UC_Berkeley,North America,United States,,Collegiate,13,Accepted,2008,IGEM,gold,1,0
111,UC_Berkeley_Tools,North America,United States,,Collegiate,6,Accepted,2008,IGEM,gold,0,0
743,UC_Chile,Latin America,Chile,New Application,Collegiate,9,Accepted,2012,IGEM,gold,1,0
1113,UC_Chile,Latin America,Chile,Manufacturing,Collegiate,12,Accepted,2013,Undergrad,silver,0,0
265,UC_Davis,North America,United States,New Application,Collegiate,7,Accepted,2009,IGEM,bronze,0,0
327,UC_Davis,North America,United States,Manufacturing,Collegiate,8,Accepted,2010,IGEM,gold,0,0
611,UC_Davis,North America,United States,Foundational Advance,Collegiate,5,Accepted,2011,IGEM,gold,0,0
936,UC_Davis,North America,United States,Environment,Collegiate,12,Accepted,2012,IGEM,gold,0,0
1212,UC_Davis,North America,United States,Foundational Advance,Collegiate,11,Accepted,2013,Undergrad,gold,0,0
1324,UC_Davis,North America,United States,Food & Nutrition,Collegiate,12,Accepted,2014,Overgrad,gold,1,1
1712,UC_Davis,North America,United States,Environment,Collegiate,9,Accepted,2015,Overgrad,gold,0,0
1916,UC_Davis,North America,United States,Food & Nutrition,Collegiate,10,Accepted,2016,Undergrad,gold,0,0
2869,UC_Davis,North America,United States,Environment,Collegiate,8,Accepted,2018,Undergrad,gold,0,0
920,UC_Davis_E,North America,United States,,Collegiate,5,Accepted,2012,IGEM,blocked,0,0
1386,UC_Santa_Barbara,North America,United States,New Application,Collegiate,14,Accepted,2014,Undergrad,bronze,0,0
1842,UC_San_Diego,North America,United States,Measurement,Collegiate,10,Accepted,2015,Undergrad,none,0,0
2212,UC_San_Diego,North America,United States,New Application,Collegiate,9,Accepted,2017,Undergrad,bronze,0,0
2881,UC_San_Diego,North America,United States,Diagnostics,Collegiate,12,Accepted,2018,Undergrad,gold,1,0
509,UEA-JIC_Norwich,Europe,United Kingdom,New Application,Collegiate,15,Accepted,2011,IGEM,none,0,0
1091,UESTC,Asia,China,Software Tools,Collegiate,12,Accepted,2013,Undergrad,gold,0,0
1537,UESTC-China,Asia,China,Environment,Collegiate,14,Accepted,2014,Undergrad,silver,0,0
2013,UESTC-China,Asia,China,Energy,Collegiate,25,Accepted,2016,Undergrad,gold,0,0
2286,UESTC-China,Asia,China,Environment,Collegiate,21,Accepted,2017,Undergrad,gold,0,0
2617,UESTC-China,Asia,China,Energy,Collegiate,23,Accepted,2018,Undergrad,gold,0,0
1535,UESTC-Software,Asia,China,Software,Collegiate,16,Accepted,2014,Undergrad,gold,0,0
2025,UESTC-software,Asia,China,Software,Collegiate,20,Accepted,2016,Undergrad,gold,0,0
2646,UESTC-Software,Asia,China,Software,Collegiate,21,Accepted,2018,Undergrad,gold,0,0
1199,UESTC_Life,Asia,China,Environment,Collegiate,14,Accepted,2013,Undergrad,silver,0,0
1782,UESTC_Software,Asia,China,Software,Collegiate,17,Accepted,2015,Undergrad,gold,0,0
2123,UFAM-UEA_Brazil,Latin America,Brazil,Environment,Collegiate,13,Accepted,2016,Overgrad,silver,0,0
1355,UFAM_Brazil,Latin America,Brazil,Environment,Collegiate,28,Accepted,2014,Undergrad,gold,0,0
2352,UFlorida,North America,United States,Environment,Collegiate,11,Accepted,2017,Undergrad,none,0,0
2677,UFlorida,North America,United States,Food & Nutrition,Collegiate,19,Accepted,2018,Undergrad,silver,0,0
1086,UFMG_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,13,Accepted,2013,Overgrad,silver,1,0
1514,UFMG_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,17,Accepted,2014,Overgrad,none,0,0
1776,UFMG_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,19,Accepted,2015,Overgrad,none,0,0
1620,UFSCar-Brasil,Latin America,Brazil,Manufacturing,Collegiate,17,Accepted,2015,Overgrad,gold,0,0
2575,UGA,North America,United States,Food & Nutrition,Collegiate,11,Accepted,2018,Undergrad,bronze,0,0
890,UGA-Georgia,North America,United States,Foundational Advance,Collegiate,10,Accepted,2012,IGEM,none,0,0
1138,UGA-Georgia,North America,United States,Food & Energy,Collegiate,16,Accepted,2013,Undergrad,silver,0,0
1383,UGA-Georgia,North America,United States,New Application,Collegiate,14,Accepted,2014,Undergrad,bronze,0,0
1635,UGA-Georgia,North America,United States,Measurement,Collegiate,18,Accepted,2015,Overgrad,gold,0,0
1939,UGA-Georgia,North America,United States,Measurement,Collegiate,16,Accepted,2016,Overgrad,silver,0,0
2392,UGA-Georgia,North America,United States,Food & Nutrition,Collegiate,14,Accepted,2017,Undergrad,bronze,0,0
1105,UGent,Europe,Belgium,Foundational Advance,Collegiate,12,Accepted,2013,Undergrad,bronze,0,0
1896,UGent_Belgium,Europe,Belgium,Environment,Collegiate,14,Accepted,2016,Overgrad,gold,0,0
1182,UI-Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,11,Accepted,2013,Undergrad,silver,0,0
1344,UI-Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,19,Accepted,2014,Undergrad,gold,0,0
2050,UI-Indonesia,Asia,Indonesia,Therapeutics,Collegiate,25,Accepted,2016,Undergrad,bronze,0,0
1466,UiOslo_Norway,Europe,Norway,New Application,Collegiate,11,Accepted,2014,Overgrad,bronze,0,0
1619,UiOslo_Norway,Europe,Norway,Environment,Collegiate,11,Accepted,2015,Overgrad,bronze,0,0
1927,UiOslo_Norway,Europe,Norway,Diagnostics,Collegiate,12,Accepted,2016,Overgrad,gold,0,0
2424,UiOslo_Norway,Europe,Norway,New Application,Collegiate,20,Accepted,2017,Overgrad,bronze,0,0
2711,UiOslo_Norway,Europe,Norway,Diagnostics,Collegiate,11,Accepted,2018,Overgrad,gold,0,0
2427,UIOWA,North America,United States,Manufacturing,Collegiate,15,Accepted,2017,Undergrad,bronze,0,0
2712,UIOWA,North America,United States,Manufacturing,Collegiate,16,Accepted,2018,Overgrad,bronze,0,0
715,UISGZ_MaLab_China,Asia,China,,High_school,18,Accepted,2012,IGEM,blocked,0,0
310,UIUC-Illinois,North America,United States,Information Processing,Collegiate,12,Accepted,2010,IGEM,gold,0,0
617,UIUC-Illinois,North America,United States,New Application,Collegiate,13,Accepted,2011,IGEM,bronze,0,0
865,UIUC-Illinois,North America,United States,Foundational Advance,Collegiate,18,Accepted,2012,IGEM,silver,0,0
335,UIUC-Illinois-Software,North America,United States,Software Tools,Collegiate,7,Accepted,2010,IGEM,silver,0,0
1209,UIUC_Entrepreneurs,North America,United States,Entrepreneurship,Collegiate,5,Accepted,2013,Undergrad,blocked,0,0
1205,UIUC_Illinois,North America,United States,Health & Medicine,Collegiate,16,Accepted,2013,Undergrad,gold,0,0
898,UIUC_Illinois,North America,United States,,Collegiate,7,Accepted,2012,IGEM,blocked,0,0
1380,UIUC_Illinois,North America,United States,Food & Nutrition,Collegiate,13,Accepted,2014,Undergrad,none,0,0
1681,UIUC_Illinois,North America,United States,Information Processing,Collegiate,19,Accepted,2015,Undergrad,silver,0,0
1987,UIUC_Illinois,North America,United States,Foundational Advance,Collegiate,16,Accepted,2016,Undergrad,bronze,0,0
2468,UIUC_Illinois,North America,United States,Manufacturing,Collegiate,11,Accepted,2017,Undergrad,none,0,0
2828,UIUC_Illinois,North America,United States,Energy,Collegiate,8,Accepted,2018,Undergrad,bronze,0,0
1697,UI_Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,25,Accepted,2015,Undergrad,bronze,0,0
2607,UI_Indonesia,Asia,Indonesia,Diagnostics,Collegiate,17,Accepted,2018,Undergrad,gold,0,0
2672,ULaval,North America,Canada,Manufacturing,Collegiate,21,Accepted,2018,Overgrad,bronze,0,0
2215,ULaVerne_Collab,North America,United States,Environment,Collegiate,11,Accepted,2017,Undergrad,none,0,0
2651,ULaVerne_Collab,North America,United States,Environment,Collegiate,11,Accepted,2018,Undergrad,none,0,0
196,ULB-Brussels,Europe,Belgium,Manufacturing,Collegiate,12,Accepted,2009,IGEM,silver,0,0
348,ULB-Brussels,Europe,Belgium,Food & Energy,Collegiate,16,Accepted,2010,IGEM,bronze,0,0
551,ULB-Brussels,Europe,Belgium,Foundational Advance,Collegiate,19,Accepted,2011,IGEM,gold,0,0
908,ULB-Brussels,Europe,Belgium,New Application,Collegiate,12,Accepted,2012,IGEM,bronze,0,0
1318,ULB-Brussels,Europe,Belgium,Manufacturing,Collegiate,16,Accepted,2014,Overgrad,none,0,0
2007,ULV-LC-CV,North America,United States,Energy,Collegiate,20,Accepted,2016,Undergrad,silver,0,0
1489,UMaryland,North America,United States,Environment,Collegiate,17,Accepted,2014,Undergrad,gold,0,0
1783,UMaryland,North America,United States,New Application,Collegiate,22,Accepted,2015,Undergrad,gold,0,0
2032,UMaryland,North America,United States,Environment,Collegiate,16,Accepted,2016,Undergrad,silver,0,0
2477,UMaryland,North America,United States,Environment,Collegiate,23,Accepted,2017,Undergrad,bronze,0,0
2825,UMaryland,North America,United States,Environment,Collegiate,15,Accepted,2018,Overgrad,gold,0,0
1644,UMass-Dartmouth,North America,United States,Health & Medicine,Collegiate,10,Accepted,2015,Overgrad,none,0,0
2138,UMass-Dartmouth,North America,United States,Foundational Advance,Collegiate,11,Accepted,2016,Undergrad,none,0,0
2858,UMass_Dartmouth,North America,United States,Foundational Advance,Collegiate,8,Accepted,2018,Undergrad,none,0,0
1538,UMayor-Chile,Latin America,Chile,Health & Medicine,Collegiate,18,Accepted,2014,Overgrad,none,0,0
1811,UMBC-Maryland,North America,United States,Environment,Collegiate,15,Accepted,2015,Overgrad,bronze,0,0
1731,UNAM-CU,Latin America,Mexico,Health & Medicine,Collegiate,15,Accepted,2015,Undergrad,silver,0,0
360,UNAM-Genomics_Mexico,Latin America,Mexico,Information Processing,Collegiate,13,Accepted,2010,IGEM,gold,0,0
535,UNAM-Genomics_Mexico,Latin America,Mexico,Food & Energy,Collegiate,24,Accepted,2011,IGEM,gold,0,0
851,UNAM_Genomics_Mexico,Latin America,Mexico,Information Processing,Collegiate,18,Accepted,2012,IGEM,silver,0,0
1588,UNA_Honduras,Latin America,Honduras,Health & Medicine,Collegiate,18,Accepted,2015,Overgrad,none,0,0
2236,UNBC-Canada,North America,Canada,Therapeutics,Collegiate,12,Accepted,2017,Overgrad,bronze,0,0
2499,UNC-Asheville,North America,United States,Environment,Collegiate,6,Accepted,2017,Overgrad,none,0,0
1838,UNC-Chapel_Hill,North America,United States,Foundational Advance,Collegiate,10,Accepted,2015,Undergrad,silver,0,0
2086,UNebraska-Lincoln,North America,United States,Environment,Collegiate,12,Accepted,2016,Undergrad,silver,0,0
2461,UNebraska-Lincoln,North America,United States,Environment,Collegiate,14,Accepted,2017,Undergrad,gold,0,0
2662,UNebraska-Lincoln,North America,United States,Environment,Collegiate,13,Accepted,2018,Undergrad,silver,0,0
2660,Unesp_Brazil,Latin America,Brazil,Therapeutics,Collegiate,26,Accepted,2018,Overgrad,gold,0,0
1786,Uniandes_Colombia,Latin America,Colombia,Information Processing,Collegiate,14,Accepted,2015,Undergrad,none,0,0
284,UNICAMP-Brazil,Latin America,Brazil,Food/Energy,Collegiate,18,Accepted,2009,IGEM,gold,0,0
554,UNICAMP-EMSE_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,15,Accepted,2011,IGEM,gold,0,0
2343,UNIFI,Europe,Italy,Art & Design,Collegiate,17,Accepted,2017,Overgrad,silver,0,0
1094,UNIK_Copenhagen,Europe,Denmark,New Application,Collegiate,20,Accepted,2013,Overgrad,gold,0,0
1525,UNIK_Copenhagen,Europe,Denmark,New Application,Collegiate,12,Accepted,2014,Overgrad,none,0,0
1825,UNIK_Copenhagen,Europe,Denmark,Environment,Collegiate,13,Accepted,2015,Overgrad,gold,0,0
1975,UNIK_Copenhagen,Europe,Denmark,New Application,Collegiate,16,Accepted,2016,Overgrad,bronze,0,0
